age,height_cm,weight_kg,overall,potential,release_clause_eur,pace,shooting,passing,dribbling,defending,physic,gk_diving,gk_handling,gk_kicking,gk_reflexes,gk_speed,gk_positioning,is_not_gk,value
25,172,67,63,68,913000.0,73.0,62.0,59.0,67.0,53.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,500000
21,181,76,58,66,295000.0,64.0,54.0,52.0,59.0,29.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,190000
23,180,66,66,72,1200000.0,73.0,64.0,68.0,70.0,48.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,875000
24,191,85,57,63,145000.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,63.0,55.0,60.0,30.0,49.0,0.0,100000
26,184,79,65,67,756000.0,54.0,36.0,45.0,46.0,66.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,550000
22,184,70,60,70,403000.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,58.0,53.0,62.0,45.0,57.0,0.0,260000
23,183,75,65,71,1100000.0,57.0,32.0,45.0,44.0,66.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,625000
32,187,86,70,70,1500000.0,49.0,46.0,52.0,50.0,67.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1000000
20,174,67,58,71,556000.0,67.0,34.0,45.0,54.0,57.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,220000
26,182,71,58,59,274000.0,74.0,41.0,54.0,59.0,62.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,150000
27,178,84,67,69,1100000.0,66.0,65.0,67.0,65.0,56.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,750000
25,180,82,66,69,1500000.0,73.0,60.0,63.0,67.0,32.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,800000
30,177,62,67,67,1100000.0,84.0,55.0,60.0,72.0,47.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,725000
21,177,74,68,75,1200000.0,83.0,62.0,61.0,67.0,46.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1300000
24,180,77,66,72,1300000.0,65.0,42.0,44.0,51.0,66.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,750000
29,183,81,78,79,21800000.0,54.0,60.0,67.0,66.0,78.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10000000
23,186,78,60,67,372000.0,74.0,56.0,51.0,52.0,57.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,240000
27,173,70,78,78,20900000.0,90.0,71.0,71.0,79.0,43.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11000000
21,182,77,72,82,10300000.0,80.0,66.0,64.0,76.0,49.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5000000
27,177,70,76,77,19600000.0,78.0,71.0,75.0,78.0,53.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9000000
36,172,69,70,70,1200000.0,50.0,67.0,75.0,73.0,34.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,600000
22,180,74,66,71,1100000.0,66.0,39.0,60.0,63.0,65.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,725000
26,169,66,62,62,471000.0,83.0,58.0,57.0,67.0,26.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,325000
25,181,78,53,56,66000.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,54.0,52.0,48.0,24.0,49.0,0.0,50000
29,189,83,69,69,1300000.0,50.0,24.0,48.0,41.0,69.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,875000
26,178,77,70,70,2600000.0,80.0,68.0,60.0,72.0,35.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1900000
23,170,68,63,71,798000.0,67.0,61.0,54.0,74.0,30.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,550000
22,192,85,66,74,1400000.0,52.0,48.0,58.0,59.0,63.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,825000
28,174,66,66,66,750000.0,76.0,37.0,50.0,59.0,62.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,500000
27,187,84,65,66,1100000.0,72.0,62.0,49.0,62.0,27.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,625000
21,190,84,63,71,960000.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,64.0,68.0,66.0,38.0,60.0,0.0,400000
21,182,75,58,67,310000.0,63.0,43.0,52.0,56.0,53.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,200000
26,180,77,65,65,834000.0,75.0,63.0,64.0,65.0,31.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,575000
22,181,68,60,69,479000.0,72.0,49.0,52.0,62.0,54.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,290000
28,184,77,67,68,1100000.0,67.0,52.0,63.0,64.0,64.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,750000
23,173,75,63,72,1100000.0,82.0,60.0,49.0,65.0,23.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,575000
24,190,73,64,69,663000.0,66.0,28.0,39.0,45.0,64.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,500000
24,191,88,68,74,1500000.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,66.0,66.0,70.0,41.0,66.0,0.0,900000
20,187,80,66,75,1300000.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,65.0,59.0,66.0,44.0,63.0,0.0,750000
26,180,65,67,68,1000000.0,70.0,51.0,62.0,66.0,64.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,725000
21,179,73,61,72,720000.0,64.0,57.0,58.0,60.0,57.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,400000
32,180,72,68,68,1500000.0,45.0,61.0,67.0,70.0,55.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,675000
32,183,76,64,64,473000.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,63.0,61.0,68.0,35.0,63.0,0.0,270000
23,184,83,65,71,1300000.0,52.0,45.0,64.0,61.0,62.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,725000
30,183,77,64,64,744000.0,76.0,62.0,51.0,61.0,34.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,425000
24,180,73,64,71,761000.0,71.0,50.0,56.0,61.0,60.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,525000
22,184,86,73,83,12700000.0,68.0,28.0,57.0,52.0,73.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5500000
21,168,69,65,77,1200000.0,84.0,65.0,53.0,65.0,32.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,975000
21,180,69,50,59,98000.0,61.0,52.0,39.0,54.0,16.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50000
20,180,75,61,68,495000.0,61.0,46.0,55.0,59.0,59.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,300000
28,178,77,61,61,313000.0,54.0,47.0,60.0,60.0,54.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,250000
23,184,78,66,75,1400000.0,59.0,56.0,57.0,65.0,64.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,925000
29,185,71,61,61,420000.0,61.0,59.0,59.0,57.0,58.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,240000
22,189,75,52,63,126000.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,56.0,50.0,59.0,25.0,41.0,0.0,70000
30,190,90,74,74,6700000.0,60.0,36.0,54.0,49.0,72.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4200000
19,175,63,62,77,1500000.0,72.0,59.0,53.0,69.0,42.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,650000
27,177,74,79,80,26100000.0,71.0,58.0,68.0,76.0,78.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12000000
33,182,75,70,70,945000.0,66.0,48.0,65.0,60.0,73.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,675000
29,184,77,70,70,2600000.0,64.0,57.0,70.0,63.0,67.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1500000
29,184,77,67,67,998000.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,63.0,61.0,77.0,44.0,64.0,0.0,525000
22,186,79,61,70,578000.0,68.0,21.0,45.0,46.0,60.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,350000
21,184,74,76,85,24000000.0,82.0,69.0,74.0,77.0,63.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12000000
21,180,79,71,78,6000000.0,68.0,53.0,69.0,76.0,34.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3400000
29,187,82,66,66,943000.0,65.0,65.0,56.0,57.0,42.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,650000
32,179,76,70,70,2000000.0,78.0,58.0,69.0,67.0,68.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,975000
28,176,76,73,73,5100000.0,75.0,63.0,75.0,68.0,68.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3400000
19,182,78,57,72,499000.0,71.0,37.0,45.0,53.0,54.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,210000
17,179,70,62,79,1500000.0,68.0,45.0,62.0,66.0,52.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,600000
20,189,81,65,78,1200000.0,63.0,27.0,47.0,52.0,65.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,925000
25,183,77,67,72,1200000.0,91.0,54.0,60.0,62.0,66.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,850000
22,183,71,64,72,1300000.0,80.0,64.0,35.0,62.0,19.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,675000
29,188,77,79,79,19000000.0,65.0,32.0,59.0,52.0,80.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10000000
22,182,72,61,71,600000.0,66.0,52.0,56.0,57.0,62.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,400000
19,182,72,69,82,4500000.0,76.0,38.0,59.0,68.0,68.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1700000
20,178,64,54,70,283000.0,59.0,35.0,39.0,55.0,56.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,130000
24,178,69,65,69,1100000.0,72.0,64.0,60.0,68.0,31.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,700000
26,178,73,73,76,1200000.0,57.0,66.0,69.0,66.0,68.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4900000
26,188,82,75,78,14500000.0,67.0,39.0,42.0,53.0,76.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7000000
20,188,81,52,67,223000.0,51.0,54.0,34.0,45.0,21.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,110000
19,171,61,65,79,2200000.0,78.0,60.0,63.0,62.0,40.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1200000
30,172,70,72,72,4200000.0,80.0,72.0,63.0,73.0,38.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3000000
22,175,70,64,75,1100000.0,83.0,59.0,55.0,71.0,20.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,775000
24,189,85,74,78,1200000.0,60.0,25.0,43.0,56.0,76.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6000000
23,185,73,66,75,1500000.0,69.0,35.0,47.0,50.0,64.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,850000
26,190,85,60,63,347000.0,37.0,28.0,32.0,35.0,60.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,220000
33,190,77,59,59,136000.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,58.0,60.0,58.0,45.0,57.0,0.0,80000
27,182,72,67,67,1400000.0,67.0,66.0,66.0,67.0,57.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,800000
27,185,80,60,64,293000.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,60.0,55.0,63.0,60.0,52.0,0.0,180000
24,186,77,78,83,29400000.0,50.0,68.0,67.0,70.0,76.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13500000
18,180,74,61,77,1100000.0,66.0,60.0,48.0,60.0,20.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,525000
35,186,85,68,68,473000.0,52.0,26.0,44.0,38.0,67.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,270000
31,179,74,66,66,743000.0,76.0,59.0,67.0,70.0,49.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,550000
23,180,75,66,71,961000.0,68.0,41.0,67.0,63.0,62.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,725000
36,188,81,66,66,122000.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,67.0,63.0,67.0,33.0,67.0,0.0,90000
33,180,77,78,78,12900000.0,61.0,68.0,82.0,75.0,66.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6000000
19,180,75,63,75,978000.0,72.0,52.0,52.0,59.0,60.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,575000
22,190,76,74,78,8900000.0,69.0,34.0,51.0,48.0,75.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6000000
29,168,60,69,69,1500000.0,75.0,63.0,52.0,56.0,64.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,800000
24,183,73,67,70,1500000.0,87.0,50.0,58.0,62.0,61.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,800000
18,182,79,55,64,210000.0,61.0,52.0,40.0,52.0,19.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,120000
33,172,66,62,62,243000.0,41.0,47.0,59.0,59.0,63.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,180000
26,170,70,73,76,8400000.0,78.0,79.0,51.0,67.0,49.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5000000
28,190,83,68,69,1100000.0,53.0,52.0,56.0,57.0,64.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,825000
20,180,68,56,68,304000.0,53.0,56.0,55.0,65.0,38.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,160000
34,188,89,68,68,392000.0,32.0,55.0,49.0,45.0,69.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,270000
17,176,74,55,74,383000.0,52.0,40.0,55.0,58.0,40.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,180000
21,185,78,66,73,1200000.0,67.0,33.0,54.0,60.0,65.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,775000
32,183,77,64,64,613000.0,78.0,60.0,54.0,64.0,29.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,350000
22,191,78,58,68,1200000.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,55.0,54.0,61.0,45.0,56.0,0.0,160000
30,183,78,65,65,919000.0,59.0,65.0,57.0,60.0,41.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,525000
22,168,58,63,71,998000.0,56.0,47.0,61.0,67.0,60.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,525000
22,172,64,83,88,60400000.0,73.0,71.0,77.0,89.0,62.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34000000
27,170,68,68,70,1300000.0,69.0,55.0,64.0,67.0,63.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,950000
31,181,74,59,59,217000.0,77.0,48.0,52.0,56.0,52.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,140000
27,176,68,71,72,3900000.0,77.0,41.0,59.0,66.0,66.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2400000
31,180,79,65,65,656000.0,51.0,45.0,56.0,56.0,63.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,375000
24,183,84,59,64,1200000.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,58.0,61.0,55.0,48.0,58.0,0.0,150000
26,177,69,64,64,594000.0,75.0,59.0,63.0,65.0,34.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,475000
25,173,67,61,66,623000.0,72.0,37.0,52.0,63.0,59.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,280000
26,179,70,67,67,1300000.0,80.0,62.0,59.0,67.0,51.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,825000
26,178,65,74,76,11000000.0,80.0,73.0,66.0,73.0,50.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7000000
20,174,65,56,66,215000.0,64.0,34.0,40.0,58.0,57.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,130000
30,191,85,66,66,656000.0,48.0,26.0,46.0,50.0,64.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,525000
30,186,86,80,80,24700000.0,73.0,77.0,77.0,79.0,67.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14500000
22,185,73,61,73,893000.0,56.0,26.0,55.0,56.0,61.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,425000
22,178,75,71,79,6700000.0,79.0,70.0,60.0,71.0,35.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3500000
23,183,75,62,67,639000.0,80.0,34.0,48.0,51.0,61.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,350000
33,178,75,69,69,760000.0,70.0,55.0,69.0,58.0,67.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,400000
30,183,76,63,63,392000.0,56.0,40.0,52.0,53.0,66.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,270000
26,184,83,59,62,225000.0,68.0,28.0,46.0,41.0,57.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,170000
27,185,82,63,63,510000.0,43.0,42.0,42.0,46.0,62.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,300000
22,183,75,66,72,1200000.0,83.0,55.0,63.0,61.0,61.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,750000
31,177,73,74,74,8900000.0,90.0,65.0,65.0,77.0,30.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4900000
23,178,64,67,70,2100000.0,69.0,67.0,56.0,70.0,19.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,975000
20,186,77,57,71,530000.0,42.0,25.0,35.0,36.0,57.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,210000
29,178,72,63,63,465000.0,68.0,56.0,59.0,62.0,62.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,300000
28,180,81,67,67,1400000.0,75.0,54.0,62.0,67.0,65.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,775000
20,175,65,54,68,354000.0,62.0,37.0,53.0,53.0,51.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,140000
20,192,84,61,74,930000.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,62.0,58.0,57.0,23.0,58.0,0.0,400000
19,185,72,67,85,3400000.0,69.0,44.0,63.0,68.0,66.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1500000
39,174,68,75,75,675000.0,60.0,54.0,70.0,65.0,73.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,450000
34,168,63,72,72,2600000.0,64.0,65.0,73.0,74.0,50.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1600000
21,196,84,59,67,1200000.0,61.0,54.0,43.0,53.0,30.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,230000
27,190,83,76,76,16000000.0,60.0,75.0,53.0,71.0,31.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8000000
32,174,62,64,64,313000.0,76.0,63.0,62.0,71.0,58.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,250000
19,185,74,63,75,1100000.0,65.0,52.0,57.0,62.0,48.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,625000
26,197,97,65,66,861000.0,63.0,64.0,49.0,53.0,32.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,650000
28,188,86,69,71,2300000.0,61.0,37.0,43.0,44.0,72.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1000000
27,176,69,70,70,2500000.0,91.0,60.0,62.0,71.0,34.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1900000
22,184,73,76,81,22800000.0,81.0,69.0,70.0,77.0,53.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10500000
39,168,68,71,71,1000000.0,51.0,66.0,77.0,78.0,47.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,650000
19,180,72,59,69,396000.0,66.0,46.0,56.0,60.0,45.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,240000
19,184,73,60,77,890000.0,62.0,28.0,42.0,58.0,56.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,400000
20,185,75,59,70,348000.0,63.0,28.0,37.0,45.0,56.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,240000
28,180,75,66,66,880000.0,74.0,42.0,60.0,64.0,64.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,550000
24,185,80,60,69,476000.0,49.0,23.0,38.0,47.0,58.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,280000
28,188,85,65,66,776000.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,61.0,65.0,67.0,55.0,61.0,0.0,425000
18,183,75,64,82,2400000.0,78.0,62.0,53.0,60.0,33.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,950000
20,177,68,55,71,1200000.0,79.0,32.0,49.0,60.0,35.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,180000
25,196,82,62,65,431000.0,62.0,22.0,44.0,43.0,61.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,325000
28,178,71,64,64,743000.0,82.0,63.0,56.0,67.0,19.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,450000
27,189,82,68,70,1400000.0,56.0,24.0,48.0,41.0,67.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,875000
24,186,71,65,70,1000000.0,75.0,33.0,55.0,61.0,62.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,600000
27,174,68,69,70,1600000.0,77.0,59.0,69.0,69.0,62.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1000000
29,176,73,64,64,506000.0,65.0,31.0,45.0,56.0,65.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,375000
24,188,76,65,71,906000.0,68.0,27.0,50.0,44.0,67.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,625000
22,192,86,70,79,1200000.0,55.0,55.0,61.0,58.0,69.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
22,177,68,69,77,1200000.0,71.0,50.0,67.0,67.0,64.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1400000
28,188,83,56,59,106000.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,59.0,54.0,38.0,58.0,0.0,80000
23,196,89,69,75,1700000.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,69.0,68.0,73.0,33.0,69.0,0.0,1100000
21,178,77,62,72,765000.0,67.0,50.0,61.0,63.0,57.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,450000
18,179,63,62,82,1500000.0,74.0,52.0,63.0,66.0,52.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,625000
26,175,70,60,63,423000.0,64.0,59.0,54.0,63.0,22.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,260000
31,175,70,73,73,4900000.0,49.0,60.0,68.0,68.0,71.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2700000
26,179,73,77,77,19000000.0,80.0,79.0,73.0,77.0,30.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9500000
21,178,69,59,73,831000.0,72.0,48.0,54.0,63.0,29.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,350000
18,178,72,54,65,193000.0,62.0,51.0,39.0,56.0,21.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,110000
22,169,63,68,73,1600000.0,90.0,56.0,62.0,69.0,38.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1200000
23,191,79,53,61,119000.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,52.0,69.0,54.0,34.0,51.0,0.0,70000
25,193,71,61,68,634000.0,62.0,17.0,25.0,51.0,60.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,325000
25,180,86,74,79,13300000.0,81.0,72.0,62.0,75.0,35.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7500000
17,186,80,50,69,131000.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,53.0,55.0,50.0,20.0,41.0,0.0,50000
23,188,70,77,82,19800000.0,81.0,43.0,64.0,67.0,78.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10000000
25,178,85,66,69,1600000.0,81.0,65.0,49.0,67.0,29.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,825000
32,177,74,66,66,866000.0,57.0,67.0,60.0,62.0,22.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,525000
23,172,70,64,72,1300000.0,77.0,62.0,61.0,66.0,44.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,675000
34,194,84,70,70,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,72.0,66.0,68.0,36.0,74.0,0.0,725000
29,178,67,65,65,709000.0,77.0,59.0,61.0,66.0,43.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,525000
34,178,74,66,66,618000.0,52.0,64.0,68.0,68.0,36.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,325000
26,192,87,65,65,1300000.0,33.0,68.0,49.0,52.0,29.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,600000
24,180,76,62,66,830000.0,61.0,42.0,64.0,60.0,58.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,400000
21,180,70,58,64,264000.0,70.0,52.0,56.0,66.0,42.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,170000
25,188,80,64,67,1200000.0,58.0,58.0,62.0,64.0,56.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,550000
20,180,70,50,61,58000.0,58.0,24.0,34.0,48.0,47.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,40000
18,181,74,70,85,1200000.0,60.0,66.0,67.0,65.0,55.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3600000
25,192,84,73,77,1200000.0,76.0,50.0,60.0,64.0,72.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
